subscribers,SUBSCRIPTION_DATE,NB_SUBSCRIPTION,USAGE_DATE,usage_Type,Destination,Amount_DZD,Amount_data_DZD,Volume_Data_KB,Volume_KB_SC_Nbr,Nb_USAGE
7577,2023-01-20,1,2023-01-31,DATA,DATA,0.0,0.0,30641686.05,30641686.05,1068
7577,2023-01-20,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3480.0,41
7577,2023-01-20,1,2023-01-31,SMS,Others,80.0,0.0,0.0,4.0,4
7577,2023-01-20,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,26250.0,170
7578,2022-12-31,1,2023-01-31,DATA,DATA,0.0,0.0,2703480.22,2703480.22,303
7578,2022-12-31,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2130.0,42
7578,2022-12-31,1,2023-01-31,SMS,Others,0.0,0.0,0.0,29.0,29
7578,2022-12-31,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,4140.0,44
7578,2022-12-31,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7579,2022-10-10,1,2022-10-31,VOICE,OFF-NET,264.47,0.0,0.0,2280.0,23
7579,2022-10-10,1,2022-10-31,VOICE,ON-NET,419.16,0.0,0.0,4650.0,67
7579,2022-10-10,1,2022-10-31,SMS,Others,100.0,0.0,0.0,2.0,2
7579,2022-10-10,1,2022-11-30,VOICE,ON-NET,1027.94,0.0,0.0,6180.0,73
7579,2022-10-10,1,2022-11-30,Transfert credit,Transfert credit,50.0,0.0,0.0,5.0,5
7579,2022-10-10,1,2022-11-30,SMS,Others,100.0,0.0,0.0,2.0,2
7579,2022-10-10,1,2022-11-30,DATA,DATA,0.05,0.05,2.02,2.02,2
7579,2022-10-10,1,2022-11-30,VOICE,OFF-NET,434.13,0.0,0.0,2610.0,24
7579,2022-10-10,1,2022-11-30,VOICE,FIX,19.96,0.0,0.0,120.0,2
7579,2022-10-10,1,2022-12-31,Transfert credit,Transfert credit,10.0,0.0,0.0,1.0,1
7579,2022-10-10,1,2022-12-31,VOICE,OFF-NET,808.38,0.0,0.0,4860.0,54
7579,2022-10-10,1,2022-12-31,SMS,Others,100.0,0.0,0.0,2.0,2
7579,2022-10-10,1,2022-12-31,VOICE,ON-NET,733.53,0.0,0.0,4410.0,76
7579,2022-10-10,1,2023-01-31,SMS,Others,100.0,0.0,0.0,2.0,2
7579,2022-10-10,1,2023-01-31,VOICE,OFF-NET,838.32,0.0,0.0,5040.0,51
7579,2022-10-10,1,2023-01-31,VOICE,ON-NET,359.28,0.0,0.0,2160.0,49
7579,2022-10-10,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,120.0,1
7582,2023-01-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2940.0,70
7582,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,750.0,12
7582,2023-01-11,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,6.0,6
7582,2023-01-11,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7582,2023-01-11,1,2023-01-31,SMS,Others,0.0,0.0,0.0,87.0,87
7582,2023-01-11,1,2023-01-31,DATA,DATA,0.0,0.0,3008579.1,3008579.1,896
7585,2023-01-03,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7585,2023-01-03,1,2023-01-31,DATA,DATA,0.0,0.0,11690356.37,11690356.37,623
7585,2023-01-03,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6870.0,83
7585,2023-01-03,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,27000.0,235
7586,2023-01-28,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,7350.0,12
7586,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,5.45,5.45,3
7587,2023-01-26,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,11.0,11
7587,2023-01-26,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,17640.0,124
7587,2023-01-26,1,2023-01-31,DATA,DATA,0.0,0.0,44287556.39,44287556.39,1418
7587,2023-01-26,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,4470.0,39
7588,2022-12-04,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,10260.0,26
7588,2022-12-04,1,2022-12-31,VAS,Others,22.0,0.0,0.0,1.0,1
7588,2022-12-04,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,70.0,70
7588,2022-12-04,1,2022-12-31,DATA,DATA,0.0,0.0,26914609.34,26914609.34,248
7588,2022-12-04,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,20100.0,95
7588,2022-12-04,1,2022-12-31,SMS,Others,30.0,0.0,0.0,1.0,1
7588,2022-12-04,1,2023-01-31,DATA,DATA,0.0,0.0,1654600.1,1654600.1,29
7588,2022-12-04,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,6.0,6
7588,2022-12-04,1,2023-01-31,SMS,Others,30.0,0.0,0.0,1.0,1
7588,2022-12-04,1,2023-01-31,SMS,Internationnal,0.0,0.0,0.0,1.0,1
7588,2022-12-04,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,660.0,4
7588,2022-12-04,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7588,2022-12-04,1,2023-01-31,VOICE,ON-NET,4.99,0.0,0.0,1380.0,6
7589,2023-01-05,1,2023-01-31,VOICE,ON-NET,14.97,0.0,0.0,52800.0,395
7589,2023-01-05,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,42.0,42
7589,2023-01-05,1,2023-01-31,DATA,DATA,0.0,0.0,35655246.27,35655246.27,1156
7589,2023-01-05,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,300.0,2
7589,2023-01-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,12270.0,135
7589,2023-01-05,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
7590,2022-11-10,1,2022-11-30,VOICE,FIX,0.0,0.0,0.0,3150.0,10
7590,2022-11-10,1,2022-11-30,DATA,DATA,0.0,0.0,35666707.55,35666707.55,951
7590,2022-11-10,1,2022-11-30,SMS,Others,100.0,0.0,0.0,2.0,2
7590,2022-11-10,1,2022-11-30,VOICE,OFF-NET,74.85,0.0,0.0,12900.0,159
7590,2022-11-10,1,2022-11-30,VOICE,ON-NET,154.69,0.0,0.0,34050.0,340
7590,2022-11-10,1,2022-12-31,VOICE,FIX,34.93,0.0,0.0,1470.0,8
7590,2022-11-10,1,2022-12-31,DATA,DATA,0.0,0.0,4644741.63,4644741.63,60
7590,2022-11-10,1,2022-12-31,SMS,Others,150.0,0.0,0.0,5.0,5
7590,2022-11-10,1,2022-12-31,VOICE,OFF-NET,484.03,0.0,0.0,5700.0,105
7590,2022-11-10,1,2022-12-31,VOICE,ON-NET,613.77,0.0,0.0,13920.0,198
7590,2022-11-10,1,2023-01-31,VOICE,ON-NET,743.51,0.0,0.0,4470.0,92
7590,2022-11-10,1,2023-01-31,VOICE,FIX,79.84,0.0,0.0,480.0,11
7590,2022-11-10,1,2023-01-31,DATA,DATA,0.0,0.0,95.07,95.07,13
7590,2022-11-10,1,2023-01-31,SMS,Others,140.0,0.0,0.0,14.0,14
7590,2022-11-10,1,2023-01-31,VOICE,OFF-NET,454.09,0.0,0.0,2730.0,59
7591,2022-08-07,1,2022-08-31,DATA,DATA,0.0,0.0,13687.85,13687.85,63
7591,2022-08-07,1,2022-09-30,DATA,DATA,0.0,0.0,10.0,10.0,26
7591,2022-08-07,1,2022-10-31,DATA,DATA,0.0,0.0,11.91,11.91,30
7592,2023-01-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5520.0,4
7592,2023-01-18,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9210.0,35
7592,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,13712348.48,13712348.48,982
7593,2022-12-07,1,2022-12-31,DATA,DATA,0.0,0.0,3147586.73,3147586.73,79
7593,2022-12-07,1,2022-12-31,SMS,Others,50.0,0.0,0.0,60.0,60
7593,2022-12-07,1,2022-12-31,VOICE,OFF-NET,94.81,0.0,0.0,3330.0,61
7593,2022-12-07,1,2022-12-31,VOICE,ON-NET,4.99,0.0,0.0,930.0,14
7593,2022-12-07,1,2022-12-31,SMS,Internationnal,84.0,0.0,0.0,6.0,6
7593,2022-12-07,1,2023-01-31,DATA,DATA,0.0,0.0,7.69,7.69,5
7593,2022-12-07,1,2023-01-31,SMS,Others,100.0,0.0,0.0,1.0,1
7596,2022-09-04,1,2022-09-30,SMS,Others,90.0,0.0,0.0,3.0,3
7596,2022-09-04,1,2022-09-30,VOICE,Others,0.0,0.0,0.0,120.0,2
7596,2022-09-04,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,2130.0,2
7596,2022-09-04,1,2022-09-30,VOICE,OFF-NET,0.0,0.0,0.0,30.0,1
7596,2022-09-04,1,2022-09-30,DATA,DATA,0.0,0.0,58.96,58.96,27
7596,2022-09-04,1,2022-10-31,DATA,DATA,0.0,0.0,0.0,0.0,4
7596,2022-09-04,1,2022-10-31,VOICE,Others,0.0,0.0,0.0,60.0,1
7596,2022-09-04,1,2022-11-30,DATA,DATA,0.0,0.0,2.22,2.22,1
7596,2022-09-04,1,2022-12-31,DATA,DATA,0.0,0.0,240.92,240.92,1
7596,2022-09-04,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
7596,2022-09-04,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7596,2022-09-04,1,2023-01-31,VOICE,ON-NET,14.97,0.0,0.0,90.0,3
7597,2022-11-12,1,2022-11-30,DATA,DATA,0.0,0.0,35993149.13,35993149.13,1489
7597,2022-11-12,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,0.0,1
7597,2022-11-12,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,11250.0,122
7597,2022-11-12,1,2022-11-30,SMS,OFF-NET,0.0,0.0,0.0,37.0,37
7597,2022-11-12,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,4860.0,73
7597,2022-11-12,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,8.0,8
7597,2022-11-12,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,1170.0,23
7597,2022-11-12,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,29.0,29
7597,2022-11-12,1,2022-12-31,DATA,DATA,0.0,0.0,24786960.04,24786960.04,882
7597,2022-11-12,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,2130.0,42
7597,2022-11-12,1,2023-01-31,DATA,DATA,0.0,0.0,49748904.28,49748904.28,1620
7597,2022-11-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,14640.0,97
7597,2022-11-12,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,18.0,18
7597,2022-11-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,2460.0,58
7601,2023-01-05,1,2023-01-31,SMS,Others,250.0,0.0,0.0,1.0,1
7601,2023-01-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,5430.0,45
7601,2023-01-05,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
7601,2023-01-05,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,308.0,308
7601,2023-01-05,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,34650.0,152
7601,2023-01-05,1,2023-01-31,DATA,DATA,0.0,0.0,3446364.67,3446364.67,415
7602,2023-01-17,1,2023-01-31,VOICE,ON-NET,184.63,0.0,0.0,1770.0,27
7602,2023-01-17,1,2023-01-31,DATA,DATA,0.0,0.0,4307.34,4307.34,44
7602,2023-01-17,1,2023-01-31,VOICE,OFF-NET,14.97,0.0,0.0,90.0,3
7605,2022-08-21,1,2022-08-31,VOICE,ON-NET,144.71,0.0,0.0,2580.0,20
7605,2022-08-21,1,2022-08-31,SMS,OFF-NET,4.99,0.0,0.0,3.0,3
7605,2022-08-21,1,2022-08-31,VOICE,OFF-NET,154.69,0.0,0.0,2760.0,35
7605,2022-08-21,1,2022-08-31,VAS,Others,66.0,0.0,0.0,3.0,3
7605,2022-08-21,1,2022-08-31,DATA,DATA,0.0,0.0,293154.81,293154.81,90
7605,2022-08-21,1,2022-09-30,DATA,DATA,0.0,0.0,0.88,0.88,2
7605,2022-08-21,1,2022-10-31,VOICE,ON-NET,14.97,0.0,0.0,90.0,2
7605,2022-08-21,1,2022-10-31,DATA,DATA,0.0,0.0,1.4,1.4,4
7605,2022-08-21,1,2022-10-31,VAS,Others,22.0,0.0,0.0,1.0,1
7605,2022-08-21,1,2022-10-31,VOICE,OFF-NET,89.82,0.0,0.0,540.0,4
7605,2022-08-21,1,2022-11-30,VOICE,ON-NET,4.99,0.0,0.0,30.0,1
7605,2022-08-21,1,2022-11-30,DATA,DATA,0.0,0.0,0.75,0.75,3
7605,2022-08-21,1,2022-12-31,DATA,DATA,0.0,0.0,0.61,0.61,3
7605,2022-08-21,1,2022-12-31,VAS,Others,22.0,0.0,0.0,1.0,1
7605,2022-08-21,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
7605,2022-08-21,1,2022-12-31,VOICE,ON-NET,9.98,0.0,0.0,60.0,2
7605,2022-08-21,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
7605,2022-08-21,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7605,2022-08-21,1,2023-01-31,VOICE,OFF-NET,99.8,0.0,0.0,600.0,8
7605,2022-08-21,1,2023-01-31,VOICE,ON-NET,144.71,0.0,0.0,900.0,11
7605,2022-08-21,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,90.0,1
7606,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,33300.0,96
7606,2023-01-30,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,30.0,1
7606,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7606,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,21853343.23,21853343.23,732
7606,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10800.0,82
7607,2023-01-21,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7607,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,116550.0,221
7607,2023-01-21,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
7607,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,12183532.8,12183532.8,369
7607,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10350.0,65
7608,2022-11-12,1,2022-11-30,VOICE,OFF-NET,84.83,0.0,0.0,1170.0,26
7608,2022-11-12,1,2022-11-30,VOICE,ON-NET,199.6,0.0,0.0,8910.0,46
7608,2022-11-12,1,2022-11-30,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
7608,2022-11-12,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,0.0,2
7608,2022-11-12,1,2022-12-31,VOICE,OFF-NET,164.67,0.0,0.0,990.0,25
7608,2022-11-12,1,2022-12-31,VOICE,ON-NET,464.07,0.0,0.0,2790.0,44
7608,2022-11-12,1,2023-01-31,VOICE,OFF-NET,124.75,0.0,0.0,750.0,21
7608,2022-11-12,1,2023-01-31,VOICE,ON-NET,199.6,0.0,0.0,1200.0,28
7609,2022-10-09,1,2022-10-31,DATA,DATA,0.0,0.0,6983047.46,6983047.46,391
7609,2022-10-09,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,240.0,4
7609,2022-10-09,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,240.0,3
7609,2022-10-09,1,2022-11-30,DATA,DATA,0.0,0.0,4637549.74,4637549.74,338
7609,2022-10-09,1,2022-12-31,DATA,DATA,0.0,0.0,8902310.9,8902310.9,367
7609,2022-10-09,1,2023-01-31,DATA,DATA,0.0,0.0,3130685.57,3130685.57,269
7610,2023-01-11,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,180.0,4
7610,2023-01-11,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,240.0,2
7610,2023-01-11,1,2023-01-31,SMS,Internationnal,0.0,0.0,0.0,2.0,2
7610,2023-01-11,1,2023-01-31,DATA,DATA,0.0,0.0,23645487.09,23645487.09,1558
7610,2023-01-11,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,108.0,108
7610,2023-01-11,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,48.0,48
7610,2023-01-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,29100.0,149
7610,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,66330.0,432
7611,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,3444056.45,3444056.45,140
7611,2023-01-30,1,2023-01-31,SMS,Others,20.0,0.0,0.0,51.0,51
7611,2023-01-30,1,2023-01-31,VOICE,OFF-NET,39.92,0.0,0.0,2910.0,20
7611,2023-01-30,1,2023-01-31,VAS,Others,90.0,0.0,0.0,3.0,3
7611,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
7612,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,48813.03,48813.03,16
7612,2023-01-18,1,2023-01-31,VOICE,OFF-NET,603.79,0.0,0.0,3630.0,58
7612,2023-01-18,1,2023-01-31,VOICE,ON-NET,164.67,0.0,0.0,990.0,15
7612,2023-01-18,1,2023-01-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
7616,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,21110787.49,21110787.49,720
7616,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,7830.0,123
7616,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,18390.0,242
7622,2022-11-18,1,2022-11-30,VOICE,ON-NET,14.97,0.0,0.0,7530.0,61
7622,2022-11-18,1,2022-11-30,DATA,DATA,0.0,0.0,9038262.3,9038262.3,462
7622,2022-11-18,1,2022-11-30,VAS,Others,88.0,0.0,0.0,4.0,4
7622,2022-11-18,1,2022-11-30,VOICE,OFF-NET,124.75,0.0,0.0,6960.0,81
7622,2022-11-18,1,2022-11-30,SMS,Others,370.0,0.0,0.0,5.0,5
7623,2023-01-25,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7623,2023-01-25,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
7623,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,4570070.29,4570070.29,1731
7623,2023-01-25,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,17790.0,160
7623,2023-01-25,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8040.0,66
7624,2023-01-08,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,76710.0,715
7624,2023-01-08,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,194.0,194
7624,2023-01-08,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,7.0,7
7624,2023-01-08,1,2023-01-31,DATA,DATA,0.0,0.0,27893645.13,27893645.13,1203
7624,2023-01-08,1,2023-01-31,SMS,Others,50.0,0.0,0.0,8.0,8
7624,2023-01-08,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,16890.0,245
7625,2022-09-28,1,2022-09-30,VOICE,ON-NET,0.0,0.0,0.0,1440.0,20
7625,2022-09-28,1,2022-09-30,SMS,OFF-NET,0.0,0.0,0.0,10.0,10
7625,2022-09-28,1,2022-09-30,DATA,DATA,0.0,0.0,30783631.93,30783631.93,516
7625,2022-09-28,1,2022-09-30,VOICE,OFF-NET,0.0,0.0,0.0,2490.0,26
7625,2022-09-28,1,2022-10-31,VOICE,OFF-NET,0.0,0.0,0.0,6960.0,24
7625,2022-09-28,1,2022-10-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
7625,2022-09-28,1,2022-10-31,VOICE,ON-NET,0.0,0.0,0.0,2100.0,32
7625,2022-09-28,1,2022-10-31,DATA,DATA,0.0,0.0,22472266.86,22472266.86,432
7625,2022-09-28,1,2022-10-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7625,2022-09-28,1,2022-11-30,VOICE,ON-NET,154.69,0.0,0.0,930.0,19
7625,2022-09-28,1,2022-11-30,DATA,DATA,0.0,0.0,4.08,4.08,4
7625,2022-09-28,1,2022-11-30,VOICE,OFF-NET,124.75,0.0,0.0,750.0,9
7625,2022-09-28,1,2022-12-31,VOICE,ON-NET,154.69,0.0,0.0,930.0,7
7625,2022-09-28,1,2022-12-31,DATA,DATA,0.0,0.0,1.73,1.73,9
7625,2022-09-28,1,2022-12-31,VOICE,OFF-NET,64.87,0.0,0.0,390.0,6
7625,2022-09-28,1,2023-01-31,VOICE,OFF-NET,274.45,0.0,0.0,1650.0,12
7625,2022-09-28,1,2023-01-31,SMS,OFF-NET,59.88,0.0,0.0,12.0,12
7625,2022-09-28,1,2023-01-31,VOICE,ON-NET,124.75,0.0,0.0,750.0,15
7625,2022-09-28,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
7625,2022-09-28,1,2023-01-31,DATA,DATA,0.0,0.0,1.78,1.78,3
7627,2023-01-16,1,2023-01-31,DATA,DATA,0.0,0.0,35583220.56,35583220.56,682
7627,2023-01-16,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,4980.0,43
7627,2023-01-16,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,12900.0,47
7628,2023-01-11,1,2023-01-31,SMS,OFF-NET,14.97,0.0,0.0,3.0,3
7628,2023-01-11,1,2023-01-31,SMS,ON-NET,9.98,0.0,0.0,2.0,2
7628,2023-01-11,1,2023-01-31,VOICE,OFF-NET,558.88,0.0,0.0,4260.0,57
7628,2023-01-11,1,2023-01-31,VOICE,ON-NET,334.33,0.0,0.0,4170.0,33
7629,2023-01-18,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,780.0,4
7629,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,16242760.75,16242760.75,1506
7629,2023-01-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,3750.0,69
7630,2023-01-25,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,1590.0,35
7630,2023-01-25,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,16320.0,75
7630,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,29521762.36,29521762.36,1162
7631,2023-01-21,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,150.0,1
7631,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,13710.0,73
7631,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,43620.0,230
7631,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,42590785.04,42590785.04,683
7632,2022-12-24,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,420.0,5
7632,2022-12-24,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,10230.0,79
7632,2022-12-24,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,9.0,9
7632,2022-12-24,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,23040.0,164
7632,2022-12-24,1,2022-12-31,DATA,DATA,0.0,0.0,2834954.39,2834954.39,212
7632,2022-12-24,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,4.0,4
7632,2022-12-24,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,8.0,8
7632,2022-12-24,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,8.0,8
7632,2022-12-24,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,570.0,7
7632,2022-12-24,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11490.0,99
7632,2022-12-24,1,2023-01-31,DATA,DATA,0.0,0.0,14354430.6,14354430.6,365
7632,2022-12-24,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,17400.0,106
7634,2022-12-20,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,3.0,3
7634,2022-12-20,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,60.0,1
7634,2022-12-20,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,6360.0,69
7634,2022-12-20,1,2022-12-31,DATA,DATA,0.0,0.0,14526.72,14526.72,12
7634,2022-12-20,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,2220.0,38
7634,2022-12-20,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2640.0,6
7634,2022-12-20,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,180.0,3
7634,2022-12-20,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
7634,2022-12-20,1,2023-01-31,DATA,DATA,0.0,0.0,2029616.91,2029616.91,82
7635,2022-11-17,1,2022-11-30,VOICE,ON-NET,19.96,0.0,0.0,17220.0,245
7635,2022-11-17,1,2022-11-30,SMS,Others,50.0,0.0,0.0,1.0,1
7635,2022-11-17,1,2022-11-30,VOICE,OFF-NET,104.79,0.0,0.0,18510.0,222
7635,2022-11-17,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,9240.0,104
7635,2022-11-17,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,60.0,2
7635,2022-11-17,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,6960.0,126
7637,2023-01-02,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
7637,2023-01-02,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,49020.0,182
7637,2023-01-02,1,2023-01-31,DATA,DATA,0.0,0.0,30807182.99,30807182.99,1313
7637,2023-01-02,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,120.0,1
7637,2023-01-02,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,15270.0,52
7638,2023-01-25,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,5730.0,14
7638,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,2013201.67,2013201.67,406
7638,2023-01-25,1,2023-01-31,VOICE,OFF-NET,14.97,0.0,0.0,1980.0,7
7639,2023-01-06,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,16020.0,146
7639,2023-01-06,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1620.0,32
7639,2023-01-06,1,2023-01-31,DATA,DATA,0.0,0.0,31772600.42,31772600.42,487
7642,2023-01-09,1,2023-01-31,VOICE,ON-NET,14.97,0.0,0.0,2610.0,13
7642,2023-01-09,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7642,2023-01-09,1,2023-01-31,DATA,DATA,0.0,0.0,26498.55,26498.55,21
7643,2023-01-03,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
7643,2023-01-03,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,40620.0,121
7643,2023-01-03,1,2023-01-31,DATA,DATA,0.0,0.0,10520491.93,10520491.93,326
7643,2023-01-03,1,2023-01-31,VOICE,OFF-NET,84.83,0.0,0.0,9720.0,54
7644,2023-01-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1290.0,27
7644,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3330.0,51
